WB_UWBI,PROD_DAY,GOV_FIELD_NAME,GOV_WB_NAME,WELL_UWI,INJ_TYPE,WB_INJ_VOL
NO 16/2-D-42 T2,2023-01-03T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,8834.70053
NO 16/2-D-42 T2,2023-01-04T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,8822.37389
NO 16/2-D-42 T2,2023-01-05T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,8862.86747
NO 16/2-D-42 T2,2023-01-06T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,9920.98333
NO 16/2-D-42 T2,2023-01-07T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,9890.48204
NO 16/2-D-42 T2,2023-01-08T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,10336.05916
NO 16/2-D-42 T2,2023-01-09T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,10341.42053
NO 16/2-D-42 T2,2023-01-10T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,10315.58724
NO 16/2-D-42 T2,2023-01-11T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,5984.10363
NO 16/2-D-42 T2,2023-01-12T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,9548.98124
NO 16/2-D-42 T2,2023-01-13T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,9569.87875
NO 16/2-D-42 T2,2023-01-14T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,9567.90832
NO 16/2-D-42 T2,2023-01-15T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,9589.72245
NO 16/2-D-42 T2,2023-01-16T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,9575.13659
NO 16/2-D-42 T2,2023-01-17T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,9603.89917
NO 16/2-D-42 T2,2023-01-18T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,9598.57916
NO 16/2-D-42 T2,2023-01-19T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,9556.35436
NO 16/2-D-42 T2,2023-01-20T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,9425.06081
NO 16/2-D-42 T2,2023-01-21T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,9790.31229
NO 16/2-D-42 T2,2023-01-22T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,9748.26924
NO 16/2-D-42 T2,2023-01-23T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,3437.81707
NO 16/2-D-42 T2,2023-01-24T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,0.0
NO 16/2-D-42 T2,2023-01-25T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,0.0
NO 16/2-D-42 T2,2023-01-26T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,0.0
NO 16/2-D-42 T2,2023-01-27T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,9523.31216
NO 16/2-D-42 T2,2023-01-28T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,10770.89465
NO 16/2-D-42 T2,2023-01-29T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,10868.01379
NO 16/2-D-42 T2,2023-01-30T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,10875.20253
NO 16/2-D-42 T2,2023-01-31T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,10817.42279
NO 16/2-D-42 T2,2023-02-01T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,10760.56445
NO 16/2-D-42 T2,2023-02-02T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,10752.38286
NO 16/2-D-42 T2,2023-02-03T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,10830.57046
NO 16/2-D-42 T2,2023-02-04T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,10902.19996
NO 16/2-D-42 T2,2023-02-05T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,10993.04536
NO 16/2-D-42 T2,2023-02-06T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,11058.07134
NO 16/2-D-42 T2,2023-02-07T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,11102.63629
NO 16/2-D-42 T2,2023-02-08T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,11091.12482
NO 16/2-D-42 T2,2023-02-09T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,10963.13696
NO 16/2-D-42 T2,2023-02-10T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,10944.90024
NO 16/2-D-42 T2,2023-02-11T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,10922.38853
NO 16/2-D-42 T2,2023-02-12T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,8106.80356
NO 16/2-D-42 T2,2023-02-13T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,8559.72831
NO 16/2-D-42 T2,2023-02-14T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,10761.8193
NO 16/2-D-42 T2,2023-02-15T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,10739.12294
NO 16/2-D-42 T2,2023-02-16T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,10748.46561
NO 16/2-D-42 T2,2023-02-17T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,10748.56951
NO 16/2-D-42 T2,2023-02-18T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,10736.52551
NO 16/2-D-42 T2,2023-02-19T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,10790.45257
NO 16/2-D-42 T2,2023-02-20T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,10739.07842
NO 16/2-D-42 T2,2023-02-21T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,10795.5442
NO 16/2-D-42 T2,2023-02-22T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,10945.04379
NO 16/2-D-42 T2,2023-02-23T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,10908.61903
NO 16/2-D-42 T2,2023-02-24T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,10930.86644
NO 16/2-D-42 T2,2023-02-25T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,10967.49733
NO 16/2-D-42 T2,2023-02-26T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,11033.83637
NO 16/2-D-42 T2,2023-02-27T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,11012.56586
NO 16/2-D-42 T2,2023-02-28T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,10851.40916
NO 16/2-D-42 T2,2023-03-01T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,10769.24336
NO 16/2-D-42 T2,2023-03-02T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,10934.06902
NO 16/2-D-42 T2,2023-03-03T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,10961.54441
NO 16/2-D-42 T2,2023-03-04T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,11048.6598
NO 16/2-D-42 T2,2023-03-05T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,11026.37588
NO 16/2-D-42 T2,2023-03-06T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,11122.43915
NO 16/2-D-42 T2,2023-03-07T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,11116.26209
NO 16/2-D-42 T2,2023-03-08T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,11068.08107
NO 16/2-D-42 T2,2023-03-09T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,11071.94977
NO 16/2-D-42 T2,2023-03-10T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,11123.87818
NO 16/2-D-42 T2,2023-03-11T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,11101.71809
NO 16/2-D-42 T2,2023-03-12T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,11102.74316
NO 16/2-D-42 T2,2023-03-13T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,11047.54587
NO 16/2-D-42 T2,2023-03-14T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,11041.95339
NO 16/2-D-42 T2,2023-03-15T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,11066.80015
NO 16/2-D-42 T2,2023-03-16T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,11083.17546
NO 16/2-D-42 T2,2023-03-17T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,11088.10557
NO 16/2-D-42 T2,2023-03-18T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,11102.54665
NO 16/2-D-42 T2,2023-03-19T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,11114.83522
NO 16/2-D-42 T2,2023-03-20T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,11071.28209
NO 16/2-D-42 T2,2023-03-21T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,10455.02686
NO 16/2-D-42 T2,2023-03-22T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,11065.84363
NO 16/2-D-42 T2,2023-03-23T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,9959.80338
NO 16/2-D-42 T2,2023-03-24T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,11004.1422
NO 16/2-D-42 T2,2023-03-25T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,11104.23672
NO 16/2-D-42 T2,2023-03-26T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,10543.72295
NO 16/2-D-42 T2,2023-03-27T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,11033.91907
NO 16/2-D-42 T2,2023-03-28T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,11061.54136
NO 16/2-D-42 T2,2023-03-29T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,11052.65674
NO 16/2-D-42 T2,2023-03-30T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,11002.00103
NO 16/2-D-42 T2,2023-03-31T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,10925.99009
NO 16/2-D-42 T2,2023-04-01T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,10899.79069
NO 16/2-D-42 T2,2023-04-02T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,10926.51505
NO 16/2-D-42 T2,2023-04-03T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,10877.16339
NO 16/2-D-42 T2,2023-04-04T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,10882.5533
NO 16/2-D-42 T2,2023-04-05T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,10923.81846
NO 16/2-D-42 T2,2023-04-06T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,10902.6441
NO 16/2-D-42 T2,2023-04-07T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,10843.83534
NO 16/2-D-42 T2,2023-04-08T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,10784.5709
NO 16/2-D-42 T2,2023-04-09T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,10770.63745
NO 16/2-D-42 T2,2023-04-10T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,10761.17887
NO 16/2-D-42 T2,2023-04-11T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,10757.14591
NO 16/2-D-42 T2,2023-04-12T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,10776.95867
NO 16/2-D-42 T2,2023-04-13T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,10760.09763
NO 16/2-D-42 T2,2023-04-14T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,10726.34199
NO 16/2-D-42 T2,2023-04-15T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,10719.26772
NO 16/2-D-42 T2,2023-04-16T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,10719.7779
NO 16/2-D-42 T2,2023-04-17T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,10713.29206
NO 16/2-D-42 T2,2023-04-18T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,10722.49209
NO 16/2-D-42 T2,2023-04-19T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,10719.04523
NO 16/2-D-42 T2,2023-04-20T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,10739.17259
NO 16/2-D-42 T2,2023-04-21T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,10730.07718
NO 16/2-D-42 T2,2023-04-22T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,10702.02513
NO 16/2-D-42 T2,2023-04-23T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,10696.60796
NO 16/2-D-42 T2,2023-04-24T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,10712.54329
NO 16/2-D-42 T2,2023-04-25T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,10701.46736
NO 16/2-D-42 T2,2023-04-26T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,10706.00409
NO 16/2-D-42 T2,2023-04-27T00:00:00,JOHAN SVERDRUP,16/2-D-42,NO 16/2-D-42,WI,10762.8173
