WB_UWBI,GOV_WB_NAME,WELL_UWI,PROD_DAY,WB_OIL_VOL_SM3,WB_GAS_VOL_SM3,WB_WATER_VOL_M3,GOV_FIELD_NAME
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-01-25T00:00:00,4443.29174,171486.10613,1.92325,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-01-26T00:00:00,4454.50216,163122.26582,1.92448,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-01-27T00:00:00,4535.9645,118531.42028,1.9717,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-01-28T00:00:00,4529.87211,179198.40636,1.9781,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-01-29T00:00:00,4333.7005,171242.90001,1.90209,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-01-30T00:00:00,4373.29461,173104.77388,1.91549,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-01-31T00:00:00,4398.24216,173383.87882,1.90797,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-02-01T00:00:00,4430.40334,174116.31751,1.89353,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-02-02T00:00:00,4414.63938,173810.06837,1.87949,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-02-03T00:00:00,4410.6958,173588.94692,1.88077,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-02-04T00:00:00,4411.57578,173625.73044,1.88267,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-02-05T00:00:00,4395.82323,173512.9492,1.8795,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-02-06T00:00:00,4368.64897,172626.68785,1.90182,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-02-07T00:00:00,4375.7793,172925.80129,1.91698,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-02-08T00:00:00,4235.91774,167319.66373,1.82849,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-02-09T00:00:00,4169.80519,163497.47253,1.75132,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-02-10T00:00:00,4179.08406,162595.50465,1.77537,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-02-11T00:00:00,4143.56224,210052.65332,1.76004,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-02-12T00:00:00,4144.87661,186266.27505,1.72181,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-02-13T00:00:00,4138.50835,156110.92847,1.68915,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-02-14T00:00:00,4139.24344,155838.45247,1.68507,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-02-15T00:00:00,4142.98772,156426.2432,1.68843,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-02-16T00:00:00,4136.52933,155281.80802,1.6921,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-02-17T00:00:00,4116.22218,155120.34223,1.68011,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-02-18T00:00:00,4116.992,151731.30966,1.65945,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-02-19T00:00:00,4173.3275,162934.47536,1.69558,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-02-20T00:00:00,4166.64398,162080.47266,1.69066,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-02-21T00:00:00,4145.70494,164659.42072,1.6832,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-02-22T00:00:00,4138.50313,147481.91675,1.67556,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-02-23T00:00:00,4140.98396,168051.04246,1.68984,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-02-24T00:00:00,4125.72855,161562.32652,1.69435,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-02-25T00:00:00,4119.45214,159226.17738,1.69219,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-02-26T00:00:00,2569.68239,101227.98618,1.03909,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-02-27T00:00:00,3955.45741,150798.05974,1.56029,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-02-28T00:00:00,3889.24222,147966.09156,1.53019,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-02-29T00:00:00,3754.45649,142951.42817,1.49992,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-03-01T00:00:00,3753.42452,142378.66949,1.50354,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-03-02T00:00:00,3755.05823,135253.00511,1.50508,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-03-03T00:00:00,3754.14399,145716.75793,1.50293,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-03-04T00:00:00,3752.52659,146658.80065,1.49747,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-03-05T00:00:00,3824.99229,143561.49834,1.48471,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-03-06T00:00:00,3743.79354,141245.67771,1.47436,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-03-07T00:00:00,3743.83169,141576.25646,1.47641,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-03-08T00:00:00,3756.61506,143457.78661,1.48228,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-03-09T00:00:00,3737.64179,139444.62956,1.48202,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-03-10T00:00:00,3720.76597,137840.82507,1.50976,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-03-11T00:00:00,3749.16221,144253.99646,1.53821,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-03-12T00:00:00,3728.92785,143317.86741,1.5344,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-03-13T00:00:00,3845.34717,147349.59123,1.59448,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-03-14T00:00:00,3881.21923,149619.79347,1.60736,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-03-15T00:00:00,3799.72385,144268.99155,1.56142,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-03-16T00:00:00,3776.03093,142918.46728,1.55073,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-03-17T00:00:00,3719.30098,142432.62981,1.52874,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-03-18T00:00:00,3711.07102,142520.24267,1.52107,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-03-19T00:00:00,3707.13686,141775.76181,1.51572,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-03-20T00:00:00,3726.35016,143349.73375,1.52415,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-03-21T00:00:00,3718.83998,143521.22043,1.52356,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-03-22T00:00:00,3778.09625,146251.76131,1.52745,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-03-23T00:00:00,3731.98546,143383.67179,1.50895,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-03-24T00:00:00,3648.27782,138478.27014,1.47436,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-03-25T00:00:00,3734.26493,137883.46146,1.51267,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-03-26T00:00:00,3773.98413,148554.17539,1.50671,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-03-27T00:00:00,3692.02766,142627.75365,1.50713,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-03-28T00:00:00,3699.50234,142273.58257,1.51368,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-03-29T00:00:00,3698.93679,138413.18577,1.51152,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-03-30T00:00:00,3729.11964,150060.01929,1.52173,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-03-31T00:00:00,3620.31402,141503.25499,1.47402,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-04-01T00:00:00,3797.85531,146907.27476,1.54094,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-04-02T00:00:00,3797.07175,146250.89868,1.54053,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-04-03T00:00:00,3776.33893,146086.46691,1.53415,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-04-04T00:00:00,3730.58472,144198.38873,1.51999,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-04-05T00:00:00,3794.39417,146029.85675,1.50794,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-04-06T00:00:00,3701.75266,143471.98588,1.50789,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-04-07T00:00:00,3719.47137,143800.29181,1.51626,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-04-08T00:00:00,3730.65708,140592.22027,1.51181,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-04-09T00:00:00,3724.9215,128366.57484,1.50978,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-04-10T00:00:00,3748.79456,151803.06963,1.51779,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-04-11T00:00:00,3614.06293,160294.9803,1.47411,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-04-12T00:00:00,3521.63166,136561.71301,1.42927,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-04-13T00:00:00,3512.59542,135620.8258,1.42201,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-04-14T00:00:00,3344.29716,129589.12471,1.36426,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-04-15T00:00:00,3460.45315,134042.32841,1.36648,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-04-16T00:00:00,3491.84243,134444.80033,1.36884,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-04-17T00:00:00,3536.99918,136186.69027,1.37208,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-04-18T00:00:00,3411.46312,132472.12601,1.37208,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-04-19T00:00:00,3397.07533,132789.2368,1.3667,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-04-20T00:00:00,3408.02076,130506.97308,1.36364,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-04-21T00:00:00,3427.69252,133113.7596,1.37061,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-04-22T00:00:00,3388.95927,132138.05498,1.35723,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-04-23T00:00:00,3361.93216,129887.46333,1.34194,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-04-24T00:00:00,3362.84461,133443.26017,1.34482,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-04-25T00:00:00,3343.30338,128668.77423,1.33597,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-04-26T00:00:00,3344.73456,128926.39298,1.33268,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-04-27T00:00:00,3362.74731,128932.29206,1.34357,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-04-28T00:00:00,3353.17334,130978.62742,1.34167,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-04-29T00:00:00,3340.55048,128734.08819,1.33665,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-04-30T00:00:00,3319.82523,128577.31333,1.33336,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-05-01T00:00:00,3336.00827,128393.20741,1.33644,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-05-02T00:00:00,3327.0785,128335.14189,1.34041,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-05-03T00:00:00,3350.0706,128077.39384,1.34541,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-05-04T00:00:00,3311.83354,128967.82316,1.3238,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-05-05T00:00:00,3312.47863,126479.10031,1.32043,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-05-06T00:00:00,3320.47418,125028.7833,1.3252,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-05-07T00:00:00,3345.35251,130069.28911,1.32571,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-05-08T00:00:00,3343.06871,131625.94456,1.32658,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-05-09T00:00:00,3352.63717,130665.33587,1.33417,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-05-10T00:00:00,3340.48034,127934.33031,1.32929,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-05-11T00:00:00,3338.12812,130147.77033,1.32556,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-05-12T00:00:00,3331.47418,129088.67631,1.32012,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-05-13T00:00:00,3331.56755,129094.56525,17.2674,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-05-14T00:00:00,3324.29806,128143.26835,17.58464,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-05-15T00:00:00,3340.80974,128441.98022,17.77017,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-05-16T00:00:00,3332.05281,128871.94834,18.24302,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-05-17T00:00:00,3329.83584,128560.68308,17.97163,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-05-18T00:00:00,3343.6642,129085.20707,18.08043,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-05-19T00:00:00,3361.92037,128542.33904,18.31545,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-05-20T00:00:00,3330.38732,128200.56323,18.92096,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-05-21T00:00:00,3333.78208,127971.86392,18.75986,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-05-22T00:00:00,3338.82199,128537.08397,19.29505,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-05-23T00:00:00,3065.45814,120512.70373,15.74557,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-05-24T00:00:00,3276.35255,124947.2927,21.65371,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-05-25T00:00:00,3249.06724,123096.07754,34.40041,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-05-26T00:00:00,3253.57981,123049.10848,31.53541,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-05-27T00:00:00,3268.21504,123384.13062,28.33004,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-05-28T00:00:00,3280.77341,124815.44,25.59669,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-05-29T00:00:00,3270.49651,124579.08003,25.5857,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-05-30T00:00:00,3300.61206,123156.15846,16.82987,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-05-31T00:00:00,3298.11108,123271.17717,16.70809,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-06-01T00:00:00,3300.17368,123966.58278,16.34689,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-06-02T00:00:00,3283.05786,118897.56828,16.83922,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-06-03T00:00:00,3200.32122,120635.56393,13.11239,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-06-04T00:00:00,1943.71716,75207.47143,7.94424,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-06-05T00:00:00,1148.23526,42698.83332,0.81819,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-06-06T00:00:00,3361.31877,110107.2835,7.7576,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-06-07T00:00:00,3278.56128,137768.69296,16.63696,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-06-08T00:00:00,3233.69545,126251.87553,24.05476,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-06-09T00:00:00,3219.93927,122575.73369,26.93597,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-06-10T00:00:00,3212.88037,126107.58784,28.32997,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-06-11T00:00:00,3112.46821,120123.16822,26.46737,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-06-12T00:00:00,2638.36631,103385.33315,3.82582,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-06-13T00:00:00,2547.38211,96958.33066,2.14239,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-06-14T00:00:00,2543.77856,97304.39291,1.95904,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-06-15T00:00:00,2532.6649,92180.47322,1.90959,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-06-16T00:00:00,2572.2036,105360.35484,1.91106,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-06-17T00:00:00,2643.42542,99553.41184,1.88116,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-06-18T00:00:00,2895.3273,109933.04967,2.2414,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-06-19T00:00:00,3173.57608,119484.21962,6.08372,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-06-20T00:00:00,3114.73711,113890.72442,11.22763,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-06-21T00:00:00,3142.54643,122861.89816,15.92405,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-06-22T00:00:00,3140.57308,124243.46558,20.17889,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-06-23T00:00:00,3112.72467,123020.00842,17.58112,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-06-24T00:00:00,3118.14483,118916.971,17.49817,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-06-25T00:00:00,3170.36537,120773.47618,20.05751,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-06-26T00:00:00,3157.12813,120834.22653,17.83033,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-06-27T00:00:00,3174.57857,120946.5714,20.06116,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-06-28T00:00:00,3216.73632,122062.39913,26.25985,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-06-29T00:00:00,3241.69413,115635.13756,28.6262,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-06-30T00:00:00,3228.37929,125746.12227,28.25721,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-07-01T00:00:00,3263.13797,129728.56362,30.85597,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-07-02T00:00:00,3289.72847,126668.03945,32.50406,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-07-03T00:00:00,3270.41214,123534.46768,32.06126,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-07-04T00:00:00,3267.0178,129347.74941,31.69911,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-07-05T00:00:00,3283.10843,126323.24732,31.6922,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-07-06T00:00:00,3272.31902,123980.91617,28.42039,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-07-07T00:00:00,3215.0204,122423.81212,24.11561,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-07-08T00:00:00,3210.32161,122816.99043,24.29657,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-07-09T00:00:00,2902.24007,109721.81626,21.50925,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-07-10T00:00:00,3079.71383,118853.48714,39.68653,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-07-11T00:00:00,3027.27291,116725.33314,32.4199,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-07-12T00:00:00,3149.82968,121046.81061,29.55503,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-07-13T00:00:00,3027.59593,115937.77652,25.35014,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-07-14T00:00:00,3205.35664,123212.07306,27.88927,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-07-15T00:00:00,3179.61701,124006.49365,46.71737,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-07-16T00:00:00,3171.12851,123532.88402,43.86388,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-07-17T00:00:00,3144.32863,98815.22188,35.29594,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-07-18T00:00:00,3169.30977,152924.86938,38.89178,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-07-19T00:00:00,3157.8111,122112.45907,35.49477,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-07-20T00:00:00,3194.97976,123683.98147,39.52583,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-07-21T00:00:00,3216.04761,124429.95806,39.27259,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-07-22T00:00:00,3200.16209,123987.48444,38.75964,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-07-23T00:00:00,3205.73377,123643.12687,33.59047,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-07-24T00:00:00,3220.4502,123289.26256,30.26402,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-07-25T00:00:00,3205.41247,123181.41432,35.32801,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-07-26T00:00:00,3172.13361,122124.93818,33.6998,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-07-27T00:00:00,3055.68221,117372.66425,25.93449,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-07-28T00:00:00,3193.66862,122870.12286,31.5327,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-07-29T00:00:00,3188.7865,121973.99581,31.3712,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-07-30T00:00:00,3201.92505,124078.67854,33.03187,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-07-31T00:00:00,3218.7473,126648.08357,34.60839,JOHAN SVERDRUP
NO 16/2-D-1,16/2-D-1,NO 16/2-D-1,2024-08-01T00:00:00,3222.85271,128269.20713,35.76349,JOHAN SVERDRUP
